lat,lon,category
51.60084039546485,-0.19460778747075883,pub
51.60203059546575,-0.19350288746957958,restaurant
51.599578795463884,-0.19602798747211841,pub
51.61410379547503,-0.17655558745507466,pub
51.59201579546084,0.02796211262111324,pub
51.51648129540184,-0.16982658750873847,pub
51.46285909536098,-0.22669748756498156,pub
51.50042339538973,-0.1777427875215616,pub
51.41100739532069,-0.3340173876427877,cafe
51.46918869536596,-0.21006868755396493,pub
51.47272609536902,-0.18115978753919837,pub
51.51533159540178,-0.11174278748401735,pub
51.51723489540308,-0.11920328748615265,pub
51.517346495403174,-0.11895658748597947,bar
51.51633759540242,-0.11932098748672827,bar
51.51284669539978,-0.12121668748959205,pub
51.52658069540992,-0.12925048748508222,cafe
51.52109169540589,-0.12285188748549347,pub
51.52476409540873,-0.11611248748041093,cafe
51.49946159538989,-0.11396418749425655,pub
51.40533839532224,0.00341811250064715,pub
51.38035259530358,-0.013303687521212542,pub
51.51112149539844,-0.12516448749231995,convenience
51.53478919541636,-0.10728828747071682,pub
51.578013195448776,-0.0990940874419438,pub
51.576365395447546,-0.098778587442765,pub
51.45340619535691,-0.03851098748877185,pub
51.562077795436224,-0.14935868747322817,convenience
51.5649773954385,-0.14068898746773592,restaurant
51.5566537954323,-0.1383958874715701,pub
51.51238949539956,-0.11318488748636167,pub
51.5453411954239,-0.13334138747593863,convenience
51.54108719542054,-0.14661388748423096,bar
51.541239395420654,-0.14575998748376856,bar
51.55090459542884,-0.0724775874461857,cafe
51.56451259543858,-0.1044659874521533,pub
51.569377295442166,-0.11263968745288894,pub
51.56915129544264,-0.059863287430056936,cafe
51.536674995417805,-0.10311478746780064,bar
51.64198519549548,-0.24241568746840125,pub
51.39801439531371,-0.17223448757895468,restaurant
51.53624039541297,-0.47633308763562926,pub
51.52716679540603,-0.4816990876432822,restaurant
51.531018595408945,-0.48205118764125077,pub
51.52573199540519,-0.4585478876334057,restaurant
51.539456595419345,-0.14460778748430037,pub
51.54054789542018,-0.14433408748354612,pub
51.54119919542064,-0.14587048748383996,bar
51.537809995418144,-0.1420407874841329,supermarket
51.51651089540238,-0.1307586874916146,pub
51.5228050954067,-0.15872228750018416,convenience
51.51634449540147,-0.18725768751648844,supermarket
51.51105419539827,-0.13255958749558272,restaurant
51.545939195420274,-0.4799810876317953,pub
51.545465295419916,-0.4800969876321183,pub
51.54556679542001,-0.4802996876321543,pub
51.54764929542158,-0.48060608763111234,pub
51.54562819542007,-0.4788812876314632,pub
51.54637699542062,-0.479249187631207,fast_food
51.663726695513375,-0.08617928738646842,convenience
51.66307879551289,-0.08541228738650751,pub
51.67817209552453,-0.059358587366340164,pub
51.681361095526775,-0.077097387372257,pub
51.44553819535102,-0.04465098749602826,pub
51.443232895349325,-0.042299787496382205,pub
51.52341169540711,-0.16186018750120706,pub
51.46556399536196,-0.29923798759564413,pub
51.67120699551906,-0.08377698738107446,pub
51.65650499550793,-0.08741468739120052,pub
51.64991579550319,-0.06309898738439085,restaurant
51.57836349544926,-0.08190288743424806,pub
51.51168259539642,-0.3051554875716487,pub
51.56463739543849,-0.12175048745963196,pub
51.51029559539539,-0.3052312875724808,pub
51.50801959539371,-0.3050180875736995,pub
51.50618889539231,-0.30533438757489806,pub
51.51483989539887,-0.30266098756870463,pub
51.51387169539812,-0.30185618756890215,pub
51.516921095400434,-0.2999319875662786,pub
51.516830295400375,-0.3000950875664045,pub
51.477672895372656,-0.1833425875372715,pub
51.49844229538855,-0.15585498751311924,pub
51.521227295406014,-0.12253078748527214,pub
51.4400000953459,-0.10519288752528384,cafe
51.41950329532776,-0.28755318761713666,pub
51.42655429533285,-0.2982273876177944,pub
51.512642295398706,-0.18778598751887324,pub
51.509536095396264,-0.19750218752496213,pub
51.45058539535075,-0.3002860876047852,pub
51.55892739543423,-0.12065158746247637,pub
51.56287769543446,-0.3560202875651972,pub
51.569440595439524,-0.346457387557086,pub
51.368904195292394,-0.16198108759157376,pub
51.575255195443944,-0.3431792875522615,restaurant
51.46952309536834,-0.06988458749274082,bar
51.55149599542624,-0.3197215875552762,supermarket
51.555625095429406,-0.3167739875515699,pub
51.55035279542516,-0.3392638875647765,bar
51.47149939536562,-0.35526738761738785,pub
51.467513295362224,-0.3866605876338888,pub
51.574928495446805,-0.07195048743192697,pub
51.477870595370305,-0.36286558761714993,pub
51.36547479528946,-0.18430798760327607,pub
51.36712399529104,-0.1641977875935801,pub
51.36858849529229,-0.15514028758879778,pub
51.47297869536699,-0.3376385876085876,pub
51.46894189536412,-0.3241117876048361,pub
51.47210499536643,-0.32840178760493705,restaurant
51.473502795367416,-0.3338700876065895,pub
51.522286595406136,-0.17224358750642343,convenience
51.56182589543346,-0.37309428757357826,convenience
51.56196699543357,-0.3727311875733311,pub
51.551750395426104,-0.35033208756899553,convenience
51.36519759528968,-0.16107928759336052,supermarket
51.36503769528954,-0.1623318875939971,pub
51.49165269538095,-0.3393014875985677,pub
51.49830819538612,-0.32667938758904264,restaurant
51.36500419528952,-0.1625786875941218,pub
51.54197169541874,-0.3465431875728908,convenience
51.54205819541884,-0.3459835875725871,fast_food
51.55206249542632,-0.3504500875688697,cafe
51.466986595362435,-0.34084518761348853,pub
51.356225495282054,-0.21623018762260404,pub
51.355665195281524,-0.2222368876255576,pub
51.35763139528311,-0.2157504876215727,pub
51.36932979529266,-0.16586248759300606,pub
51.369504995292516,-0.18022808759913822,pub
51.36321519528804,-0.17207068759928765,convenience
51.358022695283374,-0.21625338762156185,restaurant
51.357833795283234,-0.2166892876218643,cafe
